year_month,region,climate,epoch,antigen_drift,npi_level,persistence,N_migration,inter_air_traffic,intra_air_traffic,total_air_traffic
2020-04,Western Asia,most-other,pan,0.463874077,0.826827912,0.359992614,18.17858626,0.061221847,0.151237828,0.107877287
2020-04,China,most-other,pan,0.541280972,0.597733723,1.445442606,18,0.039144538,0.279046735,0.253422063
2020-04,Southern America,most-tropical,pan,0.463874077,0.824366019,0.29925346,6,0.025382085,0.065345022,0.061524754
2020-04,Africa,most-tropical,pan,0.463874077,0.789151057,1.314988797,18.01282051,0.055301733,0.166296941,0.111868405
2020-05,Oceania,most-tropical,pan,0.385128301,0.640600617,0.492594133,17.08851037,0.027045276,0.058994907,0.053632916
2020-05,South-eastern Asia,most-tropical,pan,0.370197273,0.774839303,0.39478214,15.03255412,0.047472232,0.200791183,0.159376817
2020-05,Europe,most-other,pan,0.463874077,0.729314064,0.272568845,19.1042328,0.046136187,0.097515523,0.087494286
2020-05,Southern Asia,most-tropical,pan,0.463874077,0.828933901,0.892050246,19.1175,0.065353461,0.189095209,0.16059338
2020-05,Northern America,most-other,pan,0.40407597,0.727018766,0.372076226,17,0.030037989,0.132233047,0.122669581
2020-05,Japan/Korea,most-other,pan,0.463874077,0.424549082,0.287817218,15.01369863,0.068011681,0.383539265,0.279032387
2020-05,Russia,most-other,pan,0.463874077,0.80706129,0.269339536,10,0.051656428,0.16796973,0.158662728
2020-05,Western Asia,most-other,pan,0.463874077,0.798139349,0.422389441,19.24345321,0.062316049,0.054637195,0.060235549
2020-05,China,most-other,pan,0.541280972,0.738451953,1.858330354,18,0.052486338,0.406951597,0.368895136
2020-05,Southern America,most-tropical,pan,0.463874077,0.842506088,0.37593324,7,0.028670074,0.060707659,0.057654883
2020-05,Africa,most-tropical,pan,0.463874077,0.763950918,1.393998208,16.03076923,0.076679208,0.149026706,0.11415078
2020-06,Oceania,most-tropical,pan,0.385128301,0.512168273,0.506931517,19.19866595,0.031330108,0.111930389,0.097184757
2020-06,South-eastern Asia,most-tropical,pan,0.370197273,0.68668797,0.481692633,16.02919386,0.046991005,0.250553907,0.195550381
2020-06,Europe,most-other,pan,0.463874077,0.597007653,0.303231039,18.06694915,0.06266225,0.074550314,0.072450204
2020-06,Southern Asia,most-tropical,pan,0.463874077,0.808937514,0.97209725,18.1285702,0.094385487,0.207300666,0.182144506
2020-06,Northern America,most-other,pan,0.40407597,0.706669559,0.41197156,19.16666667,0.04727391,0.23444826,0.216848785
2020-06,Japan/Korea,most-other,pan,0.463874077,0.35383338,0.325022317,15,0.059398418,0.392900439,0.282070884
2020-06,Russia,most-other,pan,0.463874077,0.64354,0.262766721,13,0.058434056,0.287509764,0.262601455
2020-06,Western Asia,most-other,pan,0.463874077,0.728570546,0.479326814,19.32225938,0.097760083,0.175711741,0.139420933
2020-06,China,most-other,pan,0.541280972,0.774574233,1.957739449,17.125,0.0393442,0.493531423,0.443751735
2020-06,Southern America,most-tropical,pan,0.463874077,0.815633317,0.374885593,8,0.038488927,0.063734066,0.061347372
2020-06,Africa,most-tropical,pan,0.463874077,0.717861191,1.485155772,16.10454545,0.062222128,0.131129687,0.097752116
2020-07,Oceania,most-tropical,pan,0.473573703,0.580455747,0.363334716,17.24168224,0.04200205,0.215072283,0.182574726
2020-07,South-eastern Asia,most-tropical,pan,0.586202121,0.631784749,0.561013574,15.12591175,0.067969608,0.42180779,0.326184469
2020-07,Europe,most-other,pan,0.682476451,0.529507121,0.306541482,17.11240252,0.147079966,0.283632284,0.257101413
2020-07,Southern Asia,most-tropical,pan,0.709965999,0.820929674,1.060080604,19.2912297,0.157795297,0.275229532,0.25052856
2020-07,Northern America,most-other,pan,0.66954242,0.688404013,0.443329867,16,0.085242735,0.295304137,0.275900249
2020-07,Japan/Korea,most-other,pan,0.629894852,0.354775511,0.359049809,13.04678363,0.085237558,0.561754443,0.403408986
2020-07,Russia,most-other,pan,0.629894852,0.568570968,0.234204519,10,0.159548056,0.51795549,0.489333759
2020-07,Western Asia,most-other,pan,0.629894852,0.661031386,0.533416774,18.33551701,0.190483021,0.326518266,0.263745433
2020-07,China,most-other,pan,0.468286478,0.77220427,2.066893254,14,0.066669277,0.674055893,0.607997324
2020-07,Southern America,most-tropical,pan,0.629894852,0.827205859,0.376929774,4,0.067329101,0.126282337,0.120682119
2020-07,Africa,most-tropical,pan,0.733892939,0.675713629,1.576161434,15.03846154,0.155719698,0.16779828,0.164089535
2020-08,Oceania,most-tropical,pan,0.473573703,0.660897167,0.590022987,20.13797645,0.045530858,0.170683618,0.147684248
2020-08,South-eastern Asia,most-tropical,pan,0.586202121,0.654195408,0.649960638,15.04488778,0.071665998,0.350183252,0.274934712
2020-08,Europe,most-other,pan,0.682476451,0.547466025,0.316145996,16.07739234,0.196782294,0.42049389,0.37684302
2020-08,Southern Asia,most-tropical,pan,0.709965999,0.79191653,1.150093161,17.40539234,0.18264246,0.291893996,0.26979289
2020-08,Northern America,most-other,pan,0.66954242,0.687644832,0.473590078,16,0.114855248,0.29012188,0.274404322
2020-08,Japan/Korea,most-other,pan,0.629894852,0.387395604,0.356378391,16.04488778,0.093677063,0.626398153,0.449328435
2020-08,Russia,most-other,pan,0.629894852,0.5417,0.184128073,14.02083333,0.219407734,0.618723087,0.593161898
2020-08,Western Asia,most-other,pan,0.629894852,0.593866857,0.571127151,20.45463191,0.246643397,0.370931528,0.315621416
2020-08,China,most-other,pan,0.468286478,0.772784928,1.179334786,13,0.070312597,0.781707052,0.704053534
2020-08,Southern America,most-tropical,pan,0.629894852,0.784609057,0.443598169,8,0.088796448,0.1527545,0.146697528
2020-08,Africa,most-tropical,pan,0.733892939,0.632168534,1.66875254,13.01960784,0.197488994,0.244887971,0.224216737
2020-09,Oceania,most-tropical,pan,0.473573703,0.631690163,0.589072661,19.293739,0.043461632,0.215498169,0.183251207
2020-09,South-eastern Asia,most-tropical,pan,0.586202121,0.656068768,0.734164628,16.03219697,0.067564406,0.366957,0.286058229
2020-09,Europe,most-other,pan,0.682476451,0.526005561,0.318151966,18.09798114,0.171091159,0.317557212,0.289156253
2020-09,Southern Asia,most-tropical,pan,0.709965999,0.701120399,1.225436515,20.68813556,0.189515986,0.347860202,0.313984273
2020-09,Northern America,most-other,pan,0.66954242,0.669217436,0.475979044,19,0.105194868,0.287126569,0.270659815
2020-09,Japan/Korea,most-other,pan,0.629894852,0.392727973,0.328186772,16.03219697,0.087584019,0.556242538,0.400619363
2020-09,Russia,most-other,pan,0.629894852,0.389516667,0.157224594,15.02106643,0.210426836,0.554854024,0.536023732
2020-09,Western Asia,most-other,pan,0.629894852,0.599159352,0.583416728,19.72201909,0.23027178,0.346107307,0.294570042
2020-09,China,most-other,pan,0.468286478,0.594993835,1.165835682,15,0.066416417,0.787023735,0.708189446
2020-09,Southern America,most-tropical,pan,0.629894852,0.7431796,0.383784903,9,0.109410857,0.210981335,0.20132491
2020-09,Africa,most-tropical,pan,0.733892939,0.590570571,1.760170183,16.12237762,0.17509165,0.278248275,0.229493087
2020-10,Oceania,most-tropical,pan,0.656611168,0.567563458,0.574010277,19.36819563,0.031206815,0.268700258,0.223232883
2020-10,South-eastern Asia,most-tropical,pan,0.329214433,0.603014525,0.767690867,16.0882462,0.064094253,0.382956688,0.296788489
2020-10,Europe,most-other,pan,0.477582818,0.556276232,0.284347706,18.1331283,0.146615618,0.239671332,0.221786488
2020-10,Southern Asia,most-tropical,pan,0.336917642,0.645794261,1.265461787,18.82393902,0.197844656,0.412056498,0.364793203
2020-10,Northern America,most-other,pan,0.42103331,0.660882226,0.445865966,16.03846154,0.105036033,0.33190687,0.311090335
2020-10,Japan/Korea,most-other,pan,0.422038297,0.417863115,0.308235676,16.05376344,0.085245346,0.610136442,0.435460675
2020-10,Russia,most-other,pan,0.422038297,0.457619355,0.141170846,17.03590768,0.148675026,0.474813106,0.449298842
2020-10,Western Asia,most-other,pan,0.525994161,0.587033248,0.639737853,20.5494043,0.222465262,0.347663195,0.291217442
2020-10,China,most-other,pan,0.422038297,0.623545719,1.073510582,15,0.056303989,0.818734805,0.734816168
2020-10,Southern America,most-tropical,pan,0.616378023,0.69742915,0.274688966,10,0.138884486,0.308742165,0.292541328
2020-10,Africa,most-tropical,pan,0.526768684,0.516085103,1.829796814,17.02564103,0.195215519,0.327562146,0.264575642
2020-11,Oceania,most-tropical,pan,0.656611168,0.540235291,0.547617297,20.39039298,0.040061363,0.269857299,0.226189473
2020-11,South-eastern Asia,most-tropical,pan,0.329214433,0.599139596,0.822768573,18.06161808,0.05827133,0.39195662,0.301773245
2020-11,Europe,most-other,pan,0.477582818,0.677184233,0.270629964,18.07034143,0.099380277,0.113140556,0.110822597
2020-11,Southern Asia,most-tropical,pan,0.336917642,0.614099436,1.313375787,20.85742976,0.193747206,0.433389564,0.379839041
2020-11,Northern America,most-other,pan,0.42103331,0.71325329,0.419853896,17.02631579,0.10128007,0.320647162,0.300516089
2020-11,Japan/Korea,most-other,pan,0.422038297,0.414200448,0.312771068,18.04985337,0.071981667,0.6136234,0.432900567
2020-11,Russia,most-other,pan,0.422038297,0.462073333,0.163357996,18.10305154,0.086232688,0.363087225,0.335355353
2020-11,Western Asia,most-other,pan,0.525994161,0.55168854,0.650999647,19.65262709,0.16938765,0.319058467,0.248863296
2020-11,China,most-other,pan,0.422038297,0.686446606,0.693857344,14,0.042648762,0.727542601,0.651869357
2020-11,Southern America,most-tropical,pan,0.616378023,0.656085522,0.110586602,12.01600154,0.170366392,0.341356637,0.325084004
2020-11,Africa,most-tropical,pan,0.526768684,0.47100698,1.808908888,18.08460687,0.166506445,0.328173787,0.25016863
2020-12,Oceania,most-tropical,pan,0.656611168,0.551706363,0.526857782,20.62006186,0.059208007,0.430893635,0.360078061
2020-12,South-eastern Asia,most-tropical,pan,0.329214433,0.635704069,0.862870901,19.10872977,0.067206591,0.456571856,0.351339295
2020-12,Europe,most-other,pan,0.477582818,0.701655356,0.257741256,18.30214147,0.128270013,0.138910617,0.137334381
2020-12,Southern Asia,most-tropical,pan,0.336917642,0.662659363,1.374404019,19.08488463,0.236228942,0.501748011,0.442943671
2020-12,Northern America,most-other,pan,0.42103331,0.719618017,0.396741868,17,0.130506096,0.338407547,0.319701429
2020-12,Japan/Korea,most-other,pan,0.422038297,0.48481265,0.339545206,17.06355932,0.075287122,0.553448457,0.394253582
2020-12,Russia,most-other,pan,0.422038297,0.4769,0.226846075,12.23761141,0.107792867,0.417853265,0.388499403
2020-12,Western Asia,most-other,pan,0.525994161,0.566466078,0.482354326,19.80278766,0.200258704,0.288800747,0.25008868
2020-12,China,most-other,pan,0.422038297,0.780576837,0.289941209,12,0.044352686,0.726507285,0.651204991
2020-12,Southern America,most-tropical,pan,0.616378023,0.665448614,0.059973089,15.0106383,0.281773941,0.437208154,0.422566402
2020-12,Africa,most-tropical,pan,0.526768684,0.471552668,1.710729422,15.05009621,0.223472989,0.437838829,0.334446227
2021-01,Oceania,most-tropical,pan,0.610992286,0.554843962,0.414526783,20.41634704,0.048496191,0.389154327,0.324059715
2021-01,South-eastern Asia,most-tropical,pan,0.57341153,0.661635059,0.98517153,16.18219042,0.059157875,0.346559443,0.26889461
2021-01,Europe,most-other,pan,0.536962861,0.729193257,0.262532244,20.07522684,0.121073898,0.098057973,0.10314306
2021-01,Southern Asia,most-tropical,pan,0.526803932,0.657706784,1.400157494,17.73291423,0.249168071,0.508580224,0.451578805
2021-01,Northern America,most-other,pan,0.586741202,0.720908703,0.425871629,16,0.125916828,0.2982467,0.282932737
2021-01,Japan/Korea,most-other,pan,0.536875413,0.536154802,0.386431922,18.12587413,0.06582681,0.37322281,0.27139644
2021-01,Russia,most-other,pan,0.461299796,0.49863871,0.307216602,14,0.122080806,0.529525849,0.487979668
2021-01,Western Asia,most-other,pan,0.493251257,0.603484027,0.575880076,16.54300538,0.203659475,0.340984563,0.277936319
2021-01,China,most-other,pan,0.549107763,0.772738628,0.221360104,12,0.041473932,0.611154219,0.548429389
2021-01,Southern America,most-tropical,pan,0.501230424,0.704604383,0.116749394,12,0.249238513,0.528021691,0.501456903
2021-01,Africa,most-tropical,pan,0.549690774,0.475695835,1.698302675,19.064457,0.230887447,0.438474238,0.338565489
2021-02,Oceania,most-tropical,pan,0.610992286,0.553965792,0.395679614,19.51442014,0.041399225,0.369696753,0.306787768
2021-02,South-eastern Asia,most-tropical,pan,0.57341153,0.669537113,1.073215605,16.09090909,0.047758968,0.311107705,0.239935734
2021-02,Europe,most-other,pan,0.536962861,0.719858173,0.258061368,17.20686058,0.093361456,0.058142437,0.065537218
2021-02,Southern Asia,most-tropical,pan,0.526803932,0.621248168,1.453219596,16.5989549,0.240264142,0.588510575,0.509679131
2021-02,Northern America,most-other,pan,0.586741202,0.690500257,0.418082062,16,0.095042797,0.31457973,0.29436487
2021-02,Japan/Korea,most-other,pan,0.536875413,0.538254413,0.57480727,17,0.050066275,0.398702714,0.282487979
2021-02,Russia,most-other,pan,0.461299796,0.4583,0.387400693,12,0.10375367,0.466601901,0.428848892
2021-02,Western Asia,most-other,pan,0.493251257,0.600073599,0.631754039,16.37464393,0.170794931,0.344040122,0.262077868
2021-02,China,most-other,pan,0.549107763,0.732311673,0.198225976,9,0.02897684,0.478995504,0.42930814
2021-02,Southern America,most-tropical,pan,0.501230424,0.732975668,0.200612066,7,0.166847334,0.417995591,0.393995698
2021-02,Africa,most-tropical,pan,0.549690774,0.469427576,1.660304801,17.0703026,0.181985868,0.417661197,0.303048432
2021-03,Oceania,most-tropical,pan,0.610992286,0.497658531,0.446757352,18.50612691,0.048019282,0.533551575,0.440076707
2021-03,South-eastern Asia,most-tropical,pan,0.57341153,0.677643436,1.207966961,16.18055556,0.061873636,0.469978431,0.359671947
2021-03,Europe,most-other,pan,0.536962861,0.713350886,0.264983885,20.37953471,0.112776255,0.06926063,0.078386572
2021-03,Southern Asia,most-tropical,pan,0.526803932,0.604090616,1.496336807,17.6688961,0.285113799,0.66926181,0.582795738
2021-03,Northern America,most-other,pan,0.586741202,0.638827375,0.365825532,15,0.120863365,0.476298923,0.44321408
2021-03,Japan/Korea,most-other,pan,0.536875413,0.482903228,0.459563712,15.125,0.062027499,0.509730274,0.360425698
2021-03,Russia,most-other,pan,0.461299796,0.405174194,0.458959121,12.09583333,0.153684577,0.570922809,0.532733527
2021-03,Western Asia,most-other,pan,0.493251257,0.619566343,0.636275704,19.56652559,0.211012731,0.345378692,0.28401926
2021-03,China,most-other,pan,0.549107763,0.5260979,0.206453147,8,0.040193283,0.901630693,0.805961339
2021-03,Southern America,most-tropical,pan,0.501230424,0.709118624,0.275811561,10,0.195141238,0.374677254,0.357610624
2021-03,Africa,most-tropical,pan,0.549690774,0.447782333,1.781503888,16.17822178,0.201013809,0.422878444,0.31542122
2021-04,Oceania,most-tropical,pan,0.415984432,0.493509426,0.511699027,16.3561904,0.054616254,0.673086147,0.553801706
2021-04,South-eastern Asia,most-tropical,pan,0.507292939,0.679342798,1.179611958,16.04400166,0.057787917,0.465310785,0.355157274
2021-04,Europe,most-other,pan,0.416007742,0.701354096,0.352054638,20.25376859,0.122790665,0.094624264,0.100740585
2021-04,Southern Asia,most-tropical,pan,0.470183874,0.70161495,1.546477732,18.68442269,0.269380493,0.599867181,0.526070186
2021-04,Northern America,most-other,pan,0.485387271,0.566598897,0.333245008,17,0.133746835,0.528019727,0.491316319
2021-04,Japan/Korea,most-other,pan,0.50328081,0.491760659,0.534819539,15,0.060366984,0.506031631,0.357365994
2021-04,Russia,most-other,pan,0.509940399,0.3935,0.536050422,13.0497067,0.177427954,0.602642035,0.566883529
2021-04,Western Asia,most-other,pan,0.507918061,0.6407729,0.635667318,19.43822613,0.221276591,0.383634728,0.308544746
2021-04,China,most-other,pan,0.50328081,0.736244955,0.236262277,12,0.041192171,0.936066166,0.836662972
2021-04,Southern America,most-tropical,pan,0.50328081,0.698324572,0.356687758,11,0.202737207,0.308533895,0.298580928
2021-04,Africa,most-tropical,pan,0.585021228,0.457275936,1.983507127,17.10257585,0.194879341,0.418954939,0.310306502
2021-05,Oceania,most-tropical,pan,0.415984432,0.444356615,0.548012802,16.53242939,0.056992402,0.664985069,0.547830421
2021-05,South-eastern Asia,most-tropical,pan,0.507292939,0.708179833,1.226713849,18.09122802,0.052983807,0.281899473,0.220045678
2021-05,Europe,most-other,pan,0.416007742,0.632105763,0.364048285,20.28153529,0.141273239,0.148676188,0.147798335
2021-05,Southern Asia,most-tropical,pan,0.470183874,0.774270316,1.581396326,19.85365402,0.19767093,0.347635685,0.315998255
2021-05,Northern America,most-other,pan,0.485387271,0.591018109,0.284541183,18.02593428,0.15921553,0.623728318,0.580503908
2021-05,Japan/Korea,most-other,pan,0.50328081,0.495800837,0.593310849,15,0.059968201,0.457619237,0.325150613
2021-05,Russia,most-other,pan,0.509940399,0.3657,0.596126193,15.11514074,0.226532634,0.741070688,0.699598088
2021-05,Western Asia,most-other,pan,0.507918061,0.634069748,0.638635201,19.67912069,0.207096314,0.332802482,0.275669954
2021-05,China,most-other,pan,0.50328081,0.681215238,0.273100665,11,0.038551883,0.993570476,0.887289321
2021-05,Southern America,most-tropical,pan,0.50328081,0.65529323,0.435450511,9,0.271416744,0.352544427,0.345049703
2021-05,Africa,most-tropical,pan,0.585021228,0.454243191,2.174749204,18.09306476,0.202460548,0.45801562,0.333810796
2021-06,Oceania,most-tropical,pan,0.415984432,0.561363931,0.542488847,18.90550777,0.062760949,0.58040942,0.48113355
2021-06,South-eastern Asia,most-tropical,pan,0.507292939,0.717329762,1.298221647,17.25087749,0.051101452,0.288654708,0.224462817
2021-06,Europe,most-other,pan,0.416007742,0.564109815,0.371336035,19.64185468,0.2196543,0.27516876,0.265054954
2021-06,Southern Asia,most-tropical,pan,0.470183874,0.781474146,1.557841588,20.08102943,0.198636464,0.375875412,0.337626348
2021-06,Northern America,most-other,pan,0.485387271,0.585442956,0.239582076,19.07036453,0.210706177,0.720105468,0.673094117
2021-06,Japan/Korea,most-other,pan,0.50328081,0.523089648,0.641958685,17,0.063610951,0.429450645,0.307828869
2021-06,Russia,most-other,pan,0.509940399,0.445356667,0.658979756,17.18740922,0.343602685,0.881809184,0.854631157
2021-06,Western Asia,most-other,pan,0.507918061,0.571462243,0.658266717,19.76188995,0.271068345,0.551626467,0.418739199
2021-06,China,most-other,pan,0.50328081,0.742098985,0.307209556,12,0.035445371,0.809588505,0.723589274
2021-06,Southern America,most-tropical,pan,0.50328081,0.646136193,0.516045045,8,0.356639264,0.437019295,0.429697647
2021-06,Africa,most-tropical,pan,0.585021228,0.439520626,2.301018607,17.16476389,0.300979553,0.471406099,0.391030122
2021-07,Oceania,most-tropical,pan,0.550985576,0.577139688,0.527898539,20.25260201,0.068723092,0.428664193,0.360462341
2021-07,South-eastern Asia,most-tropical,pan,0.484238835,0.716643043,0.193268534,18.21921444,0.058847101,0.168025366,0.138561272
2021-07,Europe,most-other,pan,0.583954003,0.501631028,0.360524582,20.68411416,0.345868555,0.48021819,0.454961084
2021-07,Southern Asia,most-tropical,pan,0.547529962,0.767074224,1.510309528,20.45312688,0.257218162,0.475278013,0.428534203
2021-07,Northern America,most-other,pan,0.634721736,0.512532407,0.209913263,18.2035168,0.286987629,0.817706864,0.769456451
2021-07,Japan/Korea,most-other,pan,0.572602011,0.490869214,0.656797155,20,0.076232002,0.546149638,0.389765678
2021-07,Russia,most-other,pan,0.577460594,0.339209677,0.717801836,17.246448,0.442130011,0.962955109,0.953308945
2021-07,Western Asia,most-other,pan,0.506605493,0.464124342,0.684077472,20.10753044,0.409861429,0.565784452,0.499221123
2021-07,China,most-other,pan,0.600441054,0.737775849,0.347914126,14,0.037336062,0.970355361,0.8665105
2021-07,Southern America,most-tropical,pan,0.572602011,0.616980161,0.592542012,11.07407407,0.447766508,0.585727553,0.572966112
2021-07,Africa,most-tropical,pan,0.618000245,0.45447752,2.299754561,19.14650913,0.471914019,0.469961339,0.477913251
2021-08,Oceania,most-tropical,post,0.550985576,0.633487517,0.417338727,25.48053086,0.064299228,0.261163893,0.224744192
2021-08,South-eastern Asia,most-tropical,post,0.484238835,0.729740479,0.165109496,20.93874003,0.056760133,0.126462059,0.107672217
2021-08,Europe,most-other,post,0.583954003,0.465926588,0.286871486,22.36071193,0.405035106,0.574138945,0.542220792
2021-08,Southern Asia,most-tropical,post,0.547529962,0.698118967,1.491552414,26.25277843,0.301855905,0.539514072,0.489096719
2021-08,Northern America,most-other,post,0.634721736,0.529277796,0.151645979,20.84898154,0.335919257,0.767374757,0.729256961
2021-08,Japan/Korea,most-other,post,0.572602011,0.508446849,0.45741896,20.31386411,0.069373352,0.520035938,0.369949411
2021-08,Russia,most-other,post,0.577460594,0.462819355,0.75536051,20.94477315,0.506773212,0.995020769,1
2021-08,Western Asia,most-other,post,0.506605493,0.481735956,0.619452276,23.67804985,0.477113236,0.571453157,0.537623648
2021-08,China,most-other,post,0.600441054,0.787523599,0.360384129,18.08193961,0.036742716,0.450276226,0.404985778
2021-08,Southern America,most-tropical,post,0.572602011,0.572337063,0.643876581,17.15140123,0.447436063,0.585919965,0.573107755
2021-08,Africa,most-tropical,post,0.618000245,0.424357469,2.17268563,20.83436611,0.485836843,0.513122202,0.506727171
2021-09,Oceania,most-tropical,post,0.550985576,0.673934452,0.360156813,23.67655456,0.058262059,0.210966288,0.18299322
2021-09,South-eastern Asia,most-tropical,post,0.484238835,0.693059087,0.190972054,20.981626,0.058239586,0.174054745,0.142795025
2021-09,Europe,most-other,post,0.583954003,0.43834022,0.236034311,22.72000941,0.363888449,0.516138075,0.487397865
2021-09,Southern Asia,most-tropical,post,0.547529962,0.620223981,1.423024753,24.35409284,0.327233957,0.594821337,0.537744944
2021-09,Northern America,most-other,post,0.634721736,0.537642883,0.172514706,20.71997556,0.292636622,0.676319277,0.642356325
2021-09,Japan/Korea,most-other,post,0.572602011,0.498584902,0.177356339,20.24620909,0.064103184,0.504692008,0.3578504
2021-09,Russia,most-other,post,0.577460594,0.563253333,0.816509614,20.86531455,0.462981193,0.845998596,0.859844976
2021-09,Western Asia,most-other,post,0.506605493,0.492886335,0.542844595,24.25717503,0.449864289,0.539071033,0.507046001
2021-09,China,most-other,post,0.600441054,0.767382568,0.399159368,19.36122449,0.034868838,0.661259557,0.591899546
2021-09,Southern America,most-tropical,post,0.572602011,0.58704433,0.631028646,19.46263671,0.396592026,0.621937047,0.600695636
2021-09,Africa,most-tropical,post,0.618000245,0.422223826,1.967387542,20.79533359,0.426794284,0.536835279,0.488376365
2021-10,Oceania,most-tropical,post,0.466523647,0.677360589,0.286354758,23.19096881,0.058694372,0.230497605,0.198799476
2021-10,South-eastern Asia,most-tropical,post,0.399418208,0.66450395,0.249891974,20.96526904,0.063187466,0.266067293,0.211265991
2021-10,Europe,most-other,post,0.458590903,0.413223537,0.244936259,23.59267706,0.370053349,0.520245982,0.491940664
2021-10,Southern Asia,most-tropical,post,0.449714438,0.55738201,1.223869359,23.06100742,0.412555696,0.713516278,0.650412601
2021-10,Northern America,most-other,post,0.472396235,0.533982558,0.24265315,20.98298214,0.299731279,0.764896,0.7231259
2021-10,Japan/Korea,most-other,post,0.52947239,0.461900726,0.112500234,20.31631005,0.064147313,0.613415402,0.429886313
2021-10,Russia,most-other,post,0.467411971,0.561406452,0.900937696,21.21269905,0.395151519,0.744166599,0.752723146
2021-10,Western Asia,most-other,post,0.468818691,0.483165048,0.590855873,24.03944616,0.506498686,0.543526158,0.539226658
2021-10,China,most-other,post,0.614101542,0.778145127,0.478304612,19.07142857,0.033027315,0.70696606,0.63217755
2021-10,Southern America,most-tropical,post,0.503092197,0.507796173,0.664871998,19.85293021,0.467085352,0.681748648,0.66161998
2021-10,Africa,most-tropical,post,0.549076148,0.414514767,1.379581572,21.01235315,0.449364767,0.628599727,0.546034208
2021-11,Oceania,most-tropical,post,0.466523647,0.682020774,0.211530125,23.22006771,0.078625895,0.280946591,0.243931895
2021-11,South-eastern Asia,most-tropical,post,0.399418208,0.635142506,0.184312387,20.99127301,0.077280627,0.330606202,0.262176895
2021-11,Europe,most-other,post,0.458590903,0.421574838,0.264333323,25.2983637,0.341205441,0.454395911,0.433326056
